INSERT INTO Voter VALUES (1001,  'Nirav', 'Kavser', 132, 'Lamington Rd', 'Serchhip' , 'Mizoram', '1994-6-22', 'M' , 'nirav.kavser@example.com','8426998702', 68);
INSERT INTO Voter VALUES (5013,  'Sapthashree', 'Dsouza', 181, 'Carter Rd Promenade', 'North Garo Hills' , 'Meghalaya', '1974-2-11', 'F' , 'sapthashree.dsouza@example.com','7045661593', 67);
INSERT INTO Voter VALUES (5014,  'Manvitha', 'Rao', 173, 'Bhootnath Rd', 'Tawang' , 'Arunachal Pradesh', '1976-10-23', 'F' , 'manvitha.rao@example.com','7522363704', 6);
INSERT INTO Voter VALUES (5015,  'Hemang', 'Kaur', 64, 'Lamington Rd', 'Lakshadweep' , 'Lakshadweep', '1997-1-5', 'M' , 'hemang.kaur@example.com','7691943401', 127);
INSERT INTO Voter VALUES (5016,  'Anupama', 'Banerjee', 100, 'Mirza Ghalib St', 'Kottayam' , 'Kerala', '1967-3-21', 'F' , 'anupama.banerjee@example.com','7331807742', 49);
INSERT INTO Voter VALUES (5017,  'Savitha', 'Manjunath', 202, 'Kasba Peth', 'Upper Siang' , 'Arunachal Pradesh', '1965-3-31', 'F' , 'savitha.manjunath@example.com','9214832594', 7);
INSERT INTO Voter VALUES (5018,  'Devansh', 'Bhoja', 238, 'Tilak Marg', 'Soreng' , 'Sikkim', '1990-8-27', 'M' , 'devansh.bhoja@example.com','8658298280', 85);
INSERT INTO Voter VALUES (5019,  'Abeer', 'Babu', 127, 'Hazratganj', 'Morigaon' , 'Assam', '1969-3-2', 'M' , 'abeer.babu@example.com','9478752751', 11);
INSERT INTO Voter VALUES (5020,  'Devashree', 'Prabhu', 67, 'Bandstand Promenade', 'Dadra and Nagar Haveli' , 'Dadra and Nagar Haveli', '1962-11-24', 'F' , 'devashree.prabhu@example.com','9162795274', 115);
INSERT INTO Voter VALUES (5021,  'Akshita', 'Dalvi', 240, 'Coakers Walk', 'Nicobar' , 'Andaman and Nicobar Islands', '1960-11-16', 'F' , 'akshita.dalvi@example.com','8408370138', 113);
INSERT INTO Voter VALUES (5022,  'Reshma', 'Kulkarni', 168, 'Racecource Rd', 'West Kameng' , 'Arunachal Pradesh', '1954-8-22', 'F' , 'reshma.kulkarni@example.com','7978219999', 7);
INSERT INTO Voter VALUES (5023,  'Aayush', 'Saha', 275, 'MG Rd Bangalore', 'Dhalai' , 'Tripura', '1999-8-4', 'M' , 'aayush.saha@example.com','9873133102', 97);
INSERT INTO Voter VALUES (5024,  'Rakshitha', 'Sullad', 112, 'MG Rd Bangalore', 'North and Middle Andaman' , 'Andaman and Nicobar Islands', '1981-4-30', 'F' , 'rakshitha.sullad@example.com','8856679032', 113);
INSERT INTO Voter VALUES (5025,  'Mahika', 'Pai', 90, 'Dadabhai Naoroji Rd', 'Solan' , 'Himachal Pradesh', '1954-8-16', 'F' , 'mahika.pai@example.com','9843634915', 35);
INSERT INTO Voter VALUES (5026,  'Aayush', 'Kamath', 41, 'S.A Rd', 'West Tripura' , 'Tripura', '2000-6-5', 'M' , 'aayush.kamath@example.com','8234152271', 96);
INSERT INTO Voter VALUES (5027,  'Siddharth', 'Nagane', 212, 'Kazimar St', 'Anjaw' , 'Arunachal Pradesh', '1986-4-28', 'M' , 'siddharth.nagane@example.com','8888304849', 6);
INSERT INTO Voter VALUES (5028,  'Aarush', 'Gugale', 225, 'Santhekatte', 'Nuapada' , 'Odisha', '1977-10-17', 'M' , 'aarush.gugale@example.com','7499193931', 73);
INSERT INTO Voter VALUES (5029,  'Bakhshi', 'Moolya', 269, 'Colaba Causeway', 'Varanasi' , 'Uttar Pradesh', '1960-3-15', 'M' , 'bakhshi.moolya@example.com','8548780792', 98);
INSERT INTO Voter VALUES (5030,  'Warinder', 'Manjunath', 226, 'Bannerghatta Rd', 'Pakur' , 'Jharkhand', '1957-12-27', 'M' , 'warinder.manjunath@example.com','8946677556', 41);
INSERT INTO Voter VALUES (5031,  'Chaitra', 'Shah', 13, 'Kasba Peth', 'Muzaffarpur' , 'Bihar', '1945-11-6', 'F' , 'chaitra.shah@example.com','8536439293', 16);
INSERT INTO Voter VALUES (5032,  'Shanaya', 'Nand', 127, 'Santhekatte', 'Sangrur' , 'Punjab', '1983-12-29', 'F' , 'shanaya.nand@example.com','8948527151', 79);
INSERT INTO Voter VALUES (5033,  'Zayan', 'Manjunath', 76, 'Bandstand Promenade', 'Mayiladuthurai' , 'Tamil Nadu', '1984-8-22', 'M' , 'zayan.manjunath@example.com','7116889754', 86);
INSERT INTO Voter VALUES (5034,  'Darsh', 'Shenoy', 288, 'Rasta Peth', 'Yanam' , 'Puducherry', '1998-11-4', 'M' , 'darsh.shenoy@example.com','9417880262', 128);
INSERT INTO Voter VALUES (5035,  'Rachit', 'Bangera', 34, 'Dwaraka Nagar', 'West Khasi Hills' , 'Meghalaya', '1959-10-1', 'M' , 'rachit.bangera@example.com','8250930005', 67);
INSERT INTO Voter VALUES (5036,  'Shrinidhi', 'Chatterjee', 191, 'Tank Bund Rd', 'South Goa' , 'Goa', '1994-7-30', 'F' , 'shrinidhi.chatterjee@example.com','8894441588', 23);
INSERT INTO Voter VALUES (5037,  'Darpan', 'Saniel', 49, 'Linking Rd', 'Solan' , 'Himachal Pradesh', '1973-2-9', 'M' , 'darpan.saniel@example.com','9155089649', 35);
INSERT INTO Voter VALUES (5038,  'Maanas', 'Banerjee', 111, 'Gali Paranthe Wali', 'Bemetara' , 'Chhattisgarh', '1966-3-28', 'M' , 'maanas.banerjee@example.com','7138886532', 19);
INSERT INTO Voter VALUES (5039,  'Rashmitha', 'Das', 271, 'Santhekatte', 'Bilaspur' , 'Himachal Pradesh', '1981-6-4', 'F' , 'rashmitha.das@example.com','7175045269', 37);
INSERT INTO Voter VALUES (5040,  'Namratha', 'Bansal', 232, 'Gali Paranthe Wali', 'Sonipat' , 'Haryana', '1949-11-27', 'F' , 'namratha.bansal@example.com','9503125424', 34);
INSERT INTO Voter VALUES (5041,  'Sanjana', 'Chatterjee', 132, 'Mirza Ghalib St', 'Hamirpur' , 'Himachal Pradesh', '1998-3-17', 'F' , 'sanjana.chatterjee@example.com','9626058550', 38);
INSERT INTO Voter VALUES (5042,  'Lakshit', 'Gugale', 296, 'Bannerghatta Rd', 'Kandhamal' , 'Odisha', '1971-4-16', 'M' , 'lakshit.gugale@example.com','8721367910', 73);
INSERT INTO Voter VALUES (5043,  'Ajith', 'Namnaik', 229, 'Rajaji Salai', 'Tapi' , 'Gujarat', '1980-4-4', 'M' , 'ajith.namnaik@example.com','9749989109', 27);
INSERT INTO Voter VALUES (5044,  'Pramitha', 'Chavare', 105, 'Somwar Peth', 'Satara' , 'Maharashtra', '1964-3-26', 'F' , 'pramitha.chavare@example.com','8297255837', 61);
INSERT INTO Voter VALUES (5045,  'Jenisha', 'Andrade', 70, 'Naiduthota', 'East Sikkim' , 'Sikkim', '1989-5-16', 'F' , 'jenisha.andrade@example.com','7464618102', 85);
INSERT INTO Voter VALUES (5046,  'Anaisha', 'Chiplunkar', 93, 'Janpath', 'Poonch' , 'Jammu and Kashmir', '1963-2-13', 'F' , 'anaisha.chiplunkar@example.com','8372078773', 124);
INSERT INTO Voter VALUES (5047,  'Aloke', 'Manjunath', 92, 'Sitabuldi Main Rd', 'Shimla' , 'Himachal Pradesh', '1989-9-30', 'M' , 'aloke.manjunath@example.com','9951410865', 35);
INSERT INTO Voter VALUES (5048,  'Rudra', 'Nagane', 224, 'Fontainhas', 'Chandigarh' , 'Chandigarh', '1981-8-5', 'M' , 'rudra.nagane@example.com','8613054434', 114);
INSERT INTO Voter VALUES (5049,  'Shreedevi', 'Nayak', 68, 'Kazimar St', 'Dadra and Nagar Haveli' , 'Dadra and Nagar Haveli', '1982-5-19', 'F' , 'shreedevi.nayak@example.com','7143160609', 115);
INSERT INTO Voter VALUES (5050,  'Pooja', 'Manjunath', 225, 'Mirza Ismail Rd', 'Ramgarh' , 'Jharkhand', '1984-4-27', 'F' , 'pooja.manjunath@example.com','9023859493', 43);
INSERT INTO Voter VALUES (5051,  'Saheli', 'Keshri', 219, 'Rani No Hajiro', 'Chandigarh' , 'Chandigarh', '1984-3-13', 'F' , 'saheli.keshri@example.com','9048352761', 114);
INSERT INTO Voter VALUES (5052,  'Yash', 'Nagane', 274, 'China Bazaar Rd', 'Zunheboto' , 'Nagaland', '1951-3-5', 'M' , 'yash.nagane@example.com','7423775547', 69);
INSERT INTO Voter VALUES (5053,  'Girindra', 'Prabhakaran', 174, 'Coakers Walk', 'Khowai' , 'Tripura', '1965-4-5', 'M' , 'girindra.prabhakaran@example.com','9747767434', 97);
INSERT INTO Voter VALUES (5054,  'Ananya', 'Mathew', 186, 'Rani No Hajiro', 'SouthAndaman' , 'Andaman and Nicobar Islands', '1970-9-29', 'F' , 'ananya.mathew@example.com','8151570720', 113);
INSERT INTO Voter VALUES (5055,  'Yagnesh', 'Patil', 99, 'Sampige Rd', 'Datia' , 'Madhya Pradesh', '1986-7-10', 'M' , 'yagnesh.patil@example.com','7430221463', 54);
INSERT INTO Voter VALUES (5056,  'Krisha', 'Keshri', 9, 'Somwar Peth', 'Koraput' , 'Odisha', '1993-6-12', 'F' , 'krisha.keshri@example.com','9972468220', 70);
INSERT INTO Voter VALUES (5057,  'Arpitha', 'Patil', 113, 'Vellala St', 'Rudraprayag' , 'Uttarakhand', '1983-11-8', 'F' , 'arpitha.patil@example.com','7522561293', 106);
INSERT INTO Voter VALUES (5058,  'Gautam', 'Adiga', 168, 'Lamington Rd', 'Anuppur' , 'Madhya Pradesh', '1954-11-16', 'M' , 'gautam.adiga@example.com','9283054323', 54);
INSERT INTO Voter VALUES (5059,  'Tanveer', 'Shukla', 91, 'Santhekatte', 'Kota' , 'Rajasthan', '1980-6-4', 'M' , 'tanveer.shukla@example.com','9933519935', 81);
INSERT INTO Voter VALUES (5060,  'Praneetha', 'Mugeraya', 109, 'Bhavani Peth', 'Lakshadweep' , 'Lakshadweep', '1944-12-26', 'F' , 'praneetha.mugeraya@example.com','7851487974', 127);
INSERT INTO Voter VALUES (5061,  'Atiksh', 'Gupta', 12, 'College St', 'North Sikkim' , 'Sikkim', '1980-11-18', 'M' , 'atiksh.gupta@example.com','8075774189', 85);
INSERT INTO Voter VALUES (5062,  'Divyesh', 'Hiremath', 107, 'Pali Hill', 'Chandel' , 'Manipur', '1955-12-9', 'M' , 'divyesh.hiremath@example.com','8751360838', 65);
INSERT INTO Voter VALUES (5063,  'Gunbir', 'Tipparti', 30, 'Linking Rd', 'Wayanad' , 'Kerala', '1983-5-9', 'M' , 'gunbir.tipparti@example.com','8632066924', 50);
INSERT INTO Voter VALUES (5064,  'Amoli', 'Nayak', 265, 'College St', 'Yanam' , 'Puducherry', '2000-3-19', 'F' , 'amoli.nayak@example.com','9201233633', 128);
INSERT INTO Voter VALUES (5065,  'Anmol', 'Bhat', 96, 'Sampige Rd', 'Dadra and Nagar Haveli' , 'Dadra and Nagar Haveli', '1986-5-28', 'M' , 'anmol.bhat@example.com','8095503957', 115);
INSERT INTO Voter VALUES (5066,  'Mahika', 'Patil', 99, 'Swargate', 'Hnahthial' , 'Mizoram', '1987-5-27', 'F' , 'mahika.patil@example.com','8554177102', 68);
INSERT INTO Voter VALUES (5067,  'Reyansh', 'Dawangave', 204, 'Janpath', 'Longleng' , 'Nagaland', '1982-3-21', 'M' , 'reyansh.dawangave@example.com','8116070056', 69);
INSERT INTO Voter VALUES (5068,  'Raunak', 'Kini', 94, 'Gandhi Maidan Marg', 'Pithoragarh' , 'Uttarakhand', '1950-7-15', 'M' , 'raunak.kini@example.com','7921064047', 106);
INSERT INTO Voter VALUES (5069,  'Varsha', 'Namnaik', 4, 'Shakespeare Sarani', 'Bareilly' , 'Uttar Pradesh', '1979-7-5', 'F' , 'varsha.namnaik@example.com','8500719859', 98);
INSERT INTO Voter VALUES (5070,  'Shreya', 'Bangera', 108, 'Somwar Peth', 'Botad' , 'Gujarat', '1974-8-9', 'F' , 'shreya.bangera@example.com','7867788049', 25);
INSERT INTO Voter VALUES (5071,  'Rekha', 'Gugale', 51, 'Coakers Walk', 'Dimapur' , 'Nagaland', '1966-8-17', 'F' , 'rekha.gugale@example.com','7012072910', 69);
INSERT INTO Voter VALUES (5072,  'Yashika', 'Pai', 245, 'Gandhi Maidan Marg', 'Singrauli' , 'Madhya Pradesh', '1956-10-23', 'F' , 'yashika.pai@example.com','9975107820', 56);
INSERT INTO Voter VALUES (5073,  'Ronith', 'Ramesh', 275, 'Bhootnath Rd', 'Nagarkurnool' , 'Telangana', '1954-8-27', 'M' , 'ronith.ramesh@example.com','9993503879', 92);
INSERT INTO Voter VALUES (5074,  'Vedant', 'Kumar', 75, 'China Bazaar Rd', 'Una' , 'Himachal Pradesh', '1972-12-19', 'M' , 'vedant.kumar@example.com','9793165647', 35);
INSERT INTO Voter VALUES (5075,  'Daksh', 'Kulkarni', 264, 'Rajpath', 'Imphal West' , 'Manipur', '1974-12-4', 'M' , 'daksh.kulkarni@example.com','7971670600', 65);
INSERT INTO Voter VALUES (5076,  'Lakshit', 'Gamskar', 37, 'Ratha Bheedi', 'Bharuch' , 'Gujarat', '1972-12-23', 'M' , 'lakshit.gamskar@example.com','9846475063', 26);
INSERT INTO Voter VALUES (5077,  'Deepak', 'Moolya', 44, 'Mirza Ismail Rd', 'Anand' , 'Gujarat', '1959-3-9', 'M' , 'deepak.moolya@example.com','7663497394', 26);
INSERT INTO Voter VALUES (5078,  'Likhitha', 'Kumar', 264, 'Gandhi Maidan Marg', 'Tarn Taran' , 'Punjab', '1975-4-8', 'F' , 'likhitha.kumar@example.com','7558826083', 77);
INSERT INTO Voter VALUES (5079,  'Shravya', 'Kaur', 7, 'Dadabhai Naoroji Rd', 'Muzaffarpur' , 'Bihar', '1990-11-7', 'F' , 'shravya.kaur@example.com','9747669437', 16);
INSERT INTO Voter VALUES (5080,  'Samaksh', 'Mardhekar', 230, 'Raviwar Peth', 'Lakshadweep' , 'Lakshadweep', '1975-11-30', 'M' , 'samaksh.mardhekar@example.com','8547004176', 127);
INSERT INTO Voter VALUES (5081,  'Arjun', 'Moolya', 94, 'Ranganathan St', 'Unakoti' , 'Tripura', '1954-3-18', 'M' , 'arjun.moolya@example.com','9099535246', 96);
INSERT INTO Voter VALUES (5082,  'Udarsh', 'Naik', 298, 'Car St', 'Yanam' , 'Puducherry', '1992-12-9', 'M' , 'udarsh.naik@example.com','7519772779', 128);
INSERT INTO Voter VALUES (5083,  'Ronith', 'Chiplunkar', 251, 'Sitabuldi Main Rd', 'Serchhip' , 'Mizoram', '1957-2-1', 'M' , 'ronith.chiplunkar@example.com','8507765957', 68);
INSERT INTO Voter VALUES (5084,  'Shylaja', 'Suvarna', 251, 'Bhootnath Rd', 'Panchmahal' , 'Gujarat', '1977-5-2', 'F' , 'shylaja.suvarna@example.com','7869363545', 29);
INSERT INTO Voter VALUES (5085,  'Rashmitha', 'Kavser', 259, 'Marine Drive', 'East Sikkim' , 'Sikkim', '1985-7-18', 'F' , 'rashmitha.kavser@example.com','7442015394', 85);
INSERT INTO Voter VALUES (5086,  'Rushil', 'Gugale', 127, 'China Bazaar Rd', 'Bhind' , 'Madhya Pradesh', '1963-8-29', 'M' , 'rushil.gugale@example.com','8876776435', 58);
INSERT INTO Voter VALUES (5087,  'Prakruthi', 'Shet', 234, 'S.A Rd', 'Almora' , 'Uttarakhand', '1976-11-5', 'F' , 'prakruthi.shet@example.com','9397064178', 106);
INSERT INTO Voter VALUES (5088,  'Manbir', 'Anchan', 168, 'MG Rd Bangalore', 'Yadadri Bhuvanagiri' , 'Telangana', '1965-4-25', 'M' , 'manbir.anchan@example.com','8733714393', 93);
INSERT INTO Voter VALUES (5089,  'Nirav', 'Pujari', 46, 'Lamington Rd', 'Chandigarh' , 'Chandigarh', '1987-5-5', 'M' , 'nirav.pujari@example.com','8391841346', 114);
INSERT INTO Voter VALUES (5090,  'Kavitha', 'Jain', 91, 'Mall Rd', 'Chandel' , 'Manipur', '1962-1-2', 'F' , 'kavitha.jain@example.com','8957218406', 65);
INSERT INTO Voter VALUES (5091,  'Rushali', 'Manjunath', 62, 'Swargate', 'Bhadradri Kothagudem' , 'Telangana', '1954-10-31', 'F' , 'rushali.manjunath@example.com','7526585285', 95);
INSERT INTO Voter VALUES (5092,  'Dhipu', 'Thampy', 169, 'Shivajinagar', 'Azamgarh' , 'Uttar Pradesh', '1961-6-3', 'M' , 'dhipu.thampy@example.com','9319046942', 100);
INSERT INTO Voter VALUES (5093,  'Saranya', 'Kumar', 199, 'S.A Rd', 'Lahaul and Spiti' , 'Himachal Pradesh', '1980-12-13', 'F' , 'saranya.kumar@example.com','8483804466', 37);
INSERT INTO Voter VALUES (5094,  'Dhipu', 'Manjunath', 273, 'Mint St', 'Rajouri' , 'Jammu and Kashmir', '1980-11-29', 'M' , 'dhipu.manjunath@example.com','9111967753', 124);
INSERT INTO Voter VALUES (5095,  'Saloni', 'Gamskar', 58, 'Pali Hill', 'Hyderabad' , 'Telangana', '1987-5-25', 'F' , 'saloni.gamskar@example.com','8649405296', 92);
INSERT INTO Voter VALUES (5096,  'Dhruv', 'Patil', 267, 'Sao Tome Old Quarter', 'East Khasi Hills' , 'Meghalaya', '1968-9-7', 'M' , 'dhruv.patil@example.com','7907602203', 66);
INSERT INTO Voter VALUES (5097,  'Ishana', 'Shroff', 284, 'Gali Paranthe Wali', 'Kanyakumari' , 'Tamil Nadu', '1974-5-3', 'F' , 'ishana.shroff@example.com','9577454742', 89);
INSERT INTO Voter VALUES (5098,  'Teerth', 'Sheikh', 157, 'Ashoka Rd', 'Chandigarh' , 'Chandigarh', '1989-11-8', 'M' , 'teerth.sheikh@example.com','7337625844', 114);
INSERT INTO Voter VALUES (5099,  'Orinder', 'Naik', 24, 'College St', 'Kanchipuram' , 'Tamil Nadu', '1960-4-15', 'M' , 'orinder.naik@example.com','7338947993', 90);
INSERT INTO Voter VALUES (5100,  'Akash', 'Bhoja', 289, 'Car St', 'West Khasi Hills' , 'Meghalaya', '1981-6-1', 'M' , 'akash.bhoja@example.com','7704142606', 67);
INSERT INTO Voter VALUES (5101,  'Harini', 'Raval', 79, 'Kazimar St', 'East Delhi' , 'Delhi', '1998-1-10', 'F' , 'harini.raval@example.com','7886540942', 118);
INSERT INTO Voter VALUES (5102,  'Madhura', 'Sheikh', 85, 'Somwar Peth', 'Dimapur' , 'Nagaland', '1973-7-17', 'F' , 'madhura.sheikh@example.com','7278214146', 69);
INSERT INTO Voter VALUES (5103,  'Manbir', 'Sullad', 249, 'Chimanlal Girdharlal Rd', 'Amritsar' , 'Punjab', '1997-11-9', 'M' , 'manbir.sullad@example.com','9175402297', 78);
INSERT INTO Voter VALUES (5104,  'Gunbir', 'Gugale', 62, 'Swargate', 'Zunheboto' , 'Nagaland', '1948-7-20', 'M' , 'gunbir.gugale@example.com','8140061101', 69);
INSERT INTO Voter VALUES (5105,  'Pavitra', 'Gugale', 1, 'Mall Rd', 'Imphal West' , 'Manipur', '1947-12-30', 'F' , 'pavitra.gugale@example.com','7940322942', 65);
INSERT INTO Voter VALUES (5106,  'Aparna', 'Mugeraya', 166, 'Commercial St', 'Yamunanagar' , 'Haryana', '1974-1-16', 'F' , 'aparna.mugeraya@example.com','9607903581', 32);
INSERT INTO Voter VALUES (5107,  'Manisha', 'Kini', 65, 'Ranganathan St', 'Shamator' , 'Nagaland', '1968-2-6', 'F' , 'manisha.kini@example.com','9256439644', 69);
INSERT INTO Voter VALUES (5108,  'Aashish', 'Shetty', 60, 'Tilak Marg', 'Central Delhi' , 'Delhi', '1960-8-26', 'M' , 'aashish.shetty@example.com','8203007982', 118);
INSERT INTO Voter VALUES (5109,  'Pavitra', 'Banerjee', 146, 'Bandstand Promenade', 'Ratnagiri' , 'Maharashtra', '1967-10-7', 'F' , 'pavitra.banerjee@example.com','7954079828', 59);
INSERT INTO Voter VALUES (5110,  'Hredhaan', 'Salian', 38, 'Janpath', 'Kallakurichi' , 'Tamil Nadu', '1979-4-18', 'M' , 'hredhaan.salian@example.com','9823320670', 88);
INSERT INTO Voter VALUES (5111,  'Surabhi', 'Raval', 144, 'Dwaraka Nagar', 'Erode' , 'Tamil Nadu', '1979-2-21', 'F' , 'surabhi.raval@example.com','9456072293', 87);
INSERT INTO Voter VALUES (5112,  'Noelle', 'Mugeraya', 211, 'Kazimar St', 'Lakhisarai' , 'Bihar', '1984-12-15', 'F' , 'noelle.mugeraya@example.com','8347734197', 16);
INSERT INTO Voter VALUES (5113,  'Arnav', 'Kavser', 238, 'Car St', 'Dakshina Kannada' , 'Karnataka', '1975-3-19', 'M' , 'arnav.kavser@example.com','7247131787', 48);
INSERT INTO Voter VALUES (5114,  'Umang', 'Uchil', 221, 'Shanmugham Rd', 'Bilaspur' , 'Chhattisgarh', '1974-6-17', 'M' , 'umang.uchil@example.com','9185952998', 19);
INSERT INTO Voter VALUES (5115,  'Harsh', 'Mathew', 148, 'Dadabhai Naoroji Rd', 'Chitradurga' , 'Karnataka', '1956-3-29', 'M' , 'harsh.mathew@example.com','9080868212', 44);
INSERT INTO Voter VALUES (5116,  'Aryan', 'Mendonsa', 38, 'Santhekatte', 'East Singhbhum' , 'Jharkhand', '1959-7-22', 'M' , 'aryan.mendonsa@example.com','8494787710', 43);
INSERT INTO Voter VALUES (5117,  'Tejas', 'Prajapati', 282, 'Marine Drive', 'Barnala' , 'Punjab', '1963-5-15', 'M' , 'tejas.prajapati@example.com','7357134441', 76);
INSERT INTO Voter VALUES (5118,  'Pallavi', 'Rai', 280, 'Raviwar Peth', 'Kamareddy' , 'Telangana', '2001-1-3', 'F' , 'pallavi.rai@example.com','7823277979', 93);
INSERT INTO Voter VALUES (5119,  'Pranav', 'Naik', 200, 'Pali Hill', 'Lakshadweep' , 'Lakshadweep', '1965-5-14', 'M' , 'pranav.naik@example.com','8468718448', 127);
INSERT INTO Voter VALUES (5120,  'Rushali', 'Rajesh', 45, 'Colaba Causeway', 'Chikkaballapura' , 'Karnataka', '1961-5-31', 'F' , 'rushali.rajesh@example.com','7232905565', 47);
INSERT INTO Voter VALUES (5121,  'Tanish', 'Bangera', 111, 'Raviwar Peth', 'Tehri Garhwal' , 'Uttarakhand', '1963-11-19', 'M' , 'tanish.bangera@example.com','9093422753', 104);
INSERT INTO Voter VALUES (5122,  'Saheli', 'Moolya', 57, 'Shivajinagar', 'Goalpara' , 'Assam', '1981-2-17', 'F' , 'saheli.moolya@example.com','8651683269', 10);
INSERT INTO Voter VALUES (5123,  'Mishka', 'Rajesh', 1, 'China Bazaar Rd', 'Pulwama' , 'Jammu and Kashmir', '1991-5-29', 'F' , 'mishka.rajesh@example.com','8389796029', 126);
INSERT INTO Voter VALUES (5124,  'Jenisha', 'Das', 193, 'Mint St', 'Palnadu' , 'Andhra Pradesh', '1959-4-17', 'F' , 'jenisha.das@example.com','8096887884', 3);
INSERT INTO Voter VALUES (5125,  'Karan', 'Dalvi', 167, 'Bhavani Peth', 'Surat' , 'Gujarat', '1991-8-25', 'M' , 'karan.dalvi@example.com','9567374918', 28);
INSERT INTO Voter VALUES (5126,  'Siddharth', 'Kini', 228, 'Bhootnath Rd', 'Dibrugarh' , 'Assam', '1965-7-29', 'M' , 'siddharth.kini@example.com','9019729964', 12);
INSERT INTO Voter VALUES (5127,  'Kahaan', 'Kumar', 44, 'Somwar Peth', 'Dadra and Nagar Haveli' , 'Dadra and Nagar Haveli', '1996-9-28', 'M' , 'kahaan.kumar@example.com','8403736336', 115);
INSERT INTO Voter VALUES (5128,  'Monali', 'Bhat', 283, 'Chimanlal Girdharlal Rd', 'Saiha' , 'Mizoram', '1974-5-19', 'F' , 'monali.bhat@example.com','7518097087', 68);
INSERT INTO Voter VALUES (5129,  'Hitesh', 'Kini', 173, 'Bhavani Peth', 'Daman' , 'Daman and Diu', '1956-3-1', 'M' , 'hitesh.kini@example.com','8450776019', 116);
INSERT INTO Voter VALUES (5130,  'Hema', 'Salian', 185, 'Racecource Rd', 'Begusarai' , 'Bihar', '1976-11-16', 'F' , 'hema.salian@example.com','8723763301', 14);
INSERT INTO Voter VALUES (5131,  'Hredhaan', 'Kulkarni', 180, 'Mirza Ismail Rd', 'Shimla' , 'Himachal Pradesh', '1948-3-29', 'M' , 'hredhaan.kulkarni@example.com','7225714157', 35);
INSERT INTO Voter VALUES (5132,  'Vishishta', 'Naik', 226, 'Ranganathan St', 'Ballari' , 'Karnataka', '1988-11-25', 'F' , 'vishishta.naik@example.com','8005105301', 44);
INSERT INTO Voter VALUES (5133,  'Sayali', 'Rai', 47, 'Mirza Ghalib St', 'West Tripura' , 'Tripura', '1992-9-7', 'F' , 'sayali.rai@example.com','7004869911', 96);
INSERT INTO Voter VALUES (5134,  'Arpitha', 'Rajesh', 231, 'Bandstand Promenade', 'Darrang' , 'Assam', '1972-4-1', 'F' , 'arpitha.rajesh@example.com','9374164782', 9);
INSERT INTO Voter VALUES (5135,  'Ayaan', 'Gatty', 183, 'Rani No Hajiro', 'Bagalkote' , 'Karnataka', '1967-5-27', 'M' , 'ayaan.gatty@example.com','9229098944', 46);
INSERT INTO Voter VALUES (5136,  'Ajinkya', 'Shetty', 191, 'Kazimar St', 'Nainital' , 'Uttarakhand', '1966-12-19', 'M' , 'ajinkya.shetty@example.com','7646563776', 106);
INSERT INTO Voter VALUES (5137,  'Viraj', 'Mugeraya', 251, 'Shanmugham Rd', 'Mamit' , 'Mizoram', '1981-11-25', 'M' , 'viraj.mugeraya@example.com','9139450381', 68);
INSERT INTO Voter VALUES (5138,  'Raksha', 'Singh', 230, 'Shakespeare Sarani', 'Mokokchung' , 'Nagaland', '1958-12-22', 'F' , 'raksha.singh@example.com','7454670908', 69);
INSERT INTO Voter VALUES (5139,  'Karan', 'Banerjee', 124, 'China Bazaar Rd', 'Diu' , 'Daman and Diu', '1967-12-28', 'M' , 'karan.banerjee@example.com','7231431596', 116);
INSERT INTO Voter VALUES (5140,  'Parimala', 'Rajesh', 122, 'Fontainhas', 'South Tripura' , 'Tripura', '1983-12-24', 'F' , 'parimala.rajesh@example.com','7494410786', 97);
INSERT INTO Voter VALUES (5141,  'Reyansh', 'Almeida', 205, 'Vellala St', 'Thoubal' , 'Manipur', '1973-10-18', 'M' , 'reyansh.almeida@example.com','8567325468', 65);
INSERT INTO Voter VALUES (5142,  'Harshil', 'Shukla', 263, 'Shanmugham Rd', 'Angul' , 'Odisha', '1966-12-2', 'M' , 'harshil.shukla@example.com','7493420462', 73);
INSERT INTO Voter VALUES (5143,  'Rushil', 'Mugeraya', 255, 'Shakespeare Sarani', 'Chirang' , 'Assam', '2000-10-29', 'M' , 'rushil.mugeraya@example.com','9420787094', 9);
INSERT INTO Voter VALUES (5144,  'Vaibhavi', 'Belligatti', 2, 'Shivajinagar', 'Mahé' , 'Puducherry', '1957-1-13', 'F' , 'vaibhavi.belligatti@example.com','7591684018', 128);
INSERT INTO Voter VALUES (5145,  'Krisha', 'Nand', 265, 'Gali Paranthe Wali', 'Almora' , 'Uttarakhand', '1962-11-7', 'F' , 'krisha.nand@example.com','8893611780', 106);
INSERT INTO Voter VALUES (5146,  'Vivek', 'Shayana', 27, 'Bandstand Promenade', 'Karaikal' , 'Puducherry', '1987-3-10', 'M' , 'vivek.shayana@example.com','8170128726', 128);
INSERT INTO Voter VALUES (5147,  'Naveen', 'Tipparti', 262, 'Gandhi Maidan Marg', 'Dharmapuri' , 'Tamil Nadu', '1987-5-23', 'M' , 'naveen.tipparti@example.com','8825984479', 88);
INSERT INTO Voter VALUES (5148,  'Ananya', 'Kumari', 215, 'Pali Hill', 'Udham Singh Nagar' , 'Uttarakhand', '1973-10-3', 'F' , 'ananya.kumari@example.com','7359288293', 106);
